OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
photon-missile-cmd-t5,Photon Missile CMD T5,MISSILES,ENERGY,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Photon Missile CMD T4,1,Battleship Photon Core,1,Capital Photon Grid,1,Quantum Photon System,1,Military Photon Array,1,,,,,,,,,,,,
photon-missile-class8-t1,Photon Missile CLASS8 T1,MISSILES,ENERGY,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,Quantum Photon System,1,,,,,,,,,,,,,,
photon-missile-class8-t2,Photon Missile CLASS8 T2,MISSILES,ENERGY,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Photon Missile CLASS8 T1,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,Quantum Photon System,1,,,,,,,,,,,,
photon-missile-class8-t3,Photon Missile CLASS8 T3,MISSILES,ENERGY,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Photon Missile CLASS8 T2,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,Quantum Photon System,1,,,,,,,,,,,,
photon-missile-class8-t4,Photon Missile CLASS8 T4,MISSILES,ENERGY,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Photon Missile CLASS8 T3,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,Quantum Photon System,1,,,,,,,,,,,,
photon-missile-class8-t5,Photon Missile CLASS8 T5,MISSILES,ENERGY,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Photon Missile CLASS8 T4,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,Quantum Photon System,1,,,,,,,,,,,,
photon-missile-ttn-t1,Photon Missile TTN T1,MISSILES,ENERGY,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Photon Core,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,,,,,,,,,,,,,,
photon-missile-ttn-t2,Photon Missile TTN T2,MISSILES,ENERGY,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Photon Missile TTN T1,1,Singularity Photon Core,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,,,,,,,,,,,,
photon-missile-ttn-t3,Photon Missile TTN T3,MISSILES,ENERGY,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Photon Missile TTN T2,1,Singularity Photon Core,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,,,,,,,,,,,,
photon-missile-ttn-t4,Photon Missile TTN T4,MISSILES,ENERGY,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Photon Missile TTN T3,1,Singularity Photon Core,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,,,,,,,,,,,,
photon-missile-ttn-t5,Photon Missile TTN T5,MISSILES,ENERGY,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Photon Missile TTN T4,1,Singularity Photon Core,1,Titan Photon Matrix,1,Battleship Photon Core,1,Capital Photon Grid,1,,,,,,,,,,,,
shockwave-missile-xxxs-t1,Shockwave Missile XXXS T1,MISSILES,KINETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
shockwave-missile-xxxs-t2,Shockwave Missile XXXS T2,MISSILES,KINETIC,XXXS,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXXS T1,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xxxs-t3,Shockwave Missile XXXS T3,MISSILES,KINETIC,XXXS,3,180,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXXS T2,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xxxs-t4,Shockwave Missile XXXS T4,MISSILES,KINETIC,XXXS,4,240,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXXS T3,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xxxs-t5,Shockwave Missile XXXS T5,MISSILES,KINETIC,XXXS,5,300,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXXS T4,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xxs-t1,Shockwave Missile XXS T1,MISSILES,KINETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
shockwave-missile-xxs-t2,Shockwave Missile XXS T2,MISSILES,KINETIC,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXS T1,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xxs-t3,Shockwave Missile XXS T3,MISSILES,KINETIC,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXS T2,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xxs-t4,Shockwave Missile XXS T4,MISSILES,KINETIC,XXS,4,480,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXS T3,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xxs-t5,Shockwave Missile XXS T5,MISSILES,KINETIC,XXS,5,600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XXS T4,1,Shockwave Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xs-t1,Shockwave Missile XS T1,MISSILES,KINETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
shockwave-missile-xs-t2,Shockwave Missile XS T2,MISSILES,KINETIC,XS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XS T1,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xs-t3,Shockwave Missile XS T3,MISSILES,KINETIC,XS,3,540,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XS T2,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xs-t4,Shockwave Missile XS T4,MISSILES,KINETIC,XS,4,720,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XS T3,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-xs-t5,Shockwave Missile XS T5,MISSILES,KINETIC,XS,5,900,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile XS T4,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-s-t1,Shockwave Missile S T1,MISSILES,KINETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
shockwave-missile-s-t2,Shockwave Missile S T2,MISSILES,KINETIC,S,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile S T1,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-s-t3,Shockwave Missile S T3,MISSILES,KINETIC,S,3,720,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile S T2,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-s-t4,Shockwave Missile S T4,MISSILES,KINETIC,S,4,960,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile S T3,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-s-t5,Shockwave Missile S T5,MISSILES,KINETIC,S,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile S T4,1,Enhanced Shockwave Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
shockwave-missile-m-t1,Shockwave Missile M T1,MISSILES,KINETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Shockwave Array,1,Enhanced Shockwave Core,1,Advanced Guidance,1,,,,,,,,,,,,,,,,
shockwave-missile-m-t2,Shockwave Missile M T2,MISSILES,KINETIC,M,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile M T1,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
shockwave-missile-m-t3,Shockwave Missile M T3,MISSILES,KINETIC,M,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile M T2,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
shockwave-missile-m-t4,Shockwave Missile M T4,MISSILES,KINETIC,M,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile M T3,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
shockwave-missile-m-t5,Shockwave Missile M T5,MISSILES,KINETIC,M,5,1500,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile M T4,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
shockwave-missile-l-t1,Shockwave Missile L T1,MISSILES,KINETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Shockwave System,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,,,,,,,,,,,,,,,,
shockwave-missile-l-t2,Shockwave Missile L T2,MISSILES,KINETIC,L,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile L T1,1,Quantum Shockwave System,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,,,,,,,,,,,,,,
shockwave-missile-l-t3,Shockwave Missile L T3,MISSILES,KINETIC,L,3,1080,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile L T2,1,Quantum Shockwave System,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,,,,,,,,,,,,,,
shockwave-missile-l-t4,Shockwave Missile L T4,MISSILES,KINETIC,L,4,1440,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile L T3,1,Quantum Shockwave System,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,,,,,,,,,,,,,,
shockwave-missile-l-t5,Shockwave Missile L T5,MISSILES,KINETIC,L,5,1800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile L T4,1,Quantum Shockwave System,1,Military Shockwave Array,1,Enhanced Shockwave Core,1,,,,,,,,,,,,,,
shockwave-missile-cap-t1,Shockwave Missile CAP T1,MISSILES,KINETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,,,
shockwave-missile-cap-t2,Shockwave Missile CAP T2,MISSILES,KINETIC,CAP,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile CAP T1,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,
shockwave-missile-cap-t3,Shockwave Missile CAP T3,MISSILES,KINETIC,CAP,3,1260,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile CAP T2,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,
shockwave-missile-cap-t4,Shockwave Missile CAP T4,MISSILES,KINETIC,CAP,4,1680,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile CAP T3,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,
shockwave-missile-cap-t5,Shockwave Missile CAP T5,MISSILES,KINETIC,CAP,5,2100,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Shockwave Missile CAP T4,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,
shockwave-missile-cmd-t1,Shockwave Missile CMD T1,MISSILES,KINETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,,,
shockwave-missile-cmd-t2,Shockwave Missile CMD T2,MISSILES,KINETIC,CMD,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CMD T1,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,
shockwave-missile-cmd-t3,Shockwave Missile CMD T3,MISSILES,KINETIC,CMD,3,1440,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CMD T2,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,
shockwave-missile-cmd-t4,Shockwave Missile CMD T4,MISSILES,KINETIC,CMD,4,1920,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CMD T3,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,
shockwave-missile-cmd-t5,Shockwave Missile CMD T5,MISSILES,KINETIC,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CMD T4,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,Military Shockwave Array,1,,,,,,,,,,,,
shockwave-missile-class8-t1,Shockwave Missile CLASS8 T1,MISSILES,KINETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,,,,,,,,,,,,,,
shockwave-missile-class8-t2,Shockwave Missile CLASS8 T2,MISSILES,KINETIC,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CLASS8 T1,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,,,,,,,,,,,,
shockwave-missile-class8-t3,Shockwave Missile CLASS8 T3,MISSILES,KINETIC,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CLASS8 T2,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,,,,,,,,,,,,
shockwave-missile-class8-t4,Shockwave Missile CLASS8 T4,MISSILES,KINETIC,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CLASS8 T3,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,,,,,,,,,,,,
shockwave-missile-class8-t5,Shockwave Missile CLASS8 T5,MISSILES,KINETIC,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile CLASS8 T4,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,Quantum Shockwave System,1,,,,,,,,,,,,
shockwave-missile-ttn-t1,Shockwave Missile TTN T1,MISSILES,KINETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Shockwave Core,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,,,,,,,,,,,,,,
shockwave-missile-ttn-t2,Shockwave Missile TTN T2,MISSILES,KINETIC,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile TTN T1,1,Singularity Shockwave Core,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,,,,,,,,,,,,
shockwave-missile-ttn-t3,Shockwave Missile TTN T3,MISSILES,KINETIC,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile TTN T2,1,Singularity Shockwave Core,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,,,,,,,,,,,,
shockwave-missile-ttn-t4,Shockwave Missile TTN T4,MISSILES,KINETIC,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile TTN T3,1,Singularity Shockwave Core,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,,,,,,,,,,,,
shockwave-missile-ttn-t5,Shockwave Missile TTN T5,MISSILES,KINETIC,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Shockwave Missile TTN T4,1,Singularity Shockwave Core,1,Titan Shockwave Matrix,1,Battleship Shockwave Core,1,Capital Shockwave Grid,1,,,,,,,,,,,,
emp-missile-xxxs-t1,EMP Missile XXXS T1,MISSILES,ELECTROMAGNETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
emp-missile-xxxs-t2,EMP Missile XXXS T2,MISSILES,ELECTROMAGNETIC,XXXS,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXXS T1,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xxxs-t3,EMP Missile XXXS T3,MISSILES,ELECTROMAGNETIC,XXXS,3,180,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXXS T2,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xxxs-t4,EMP Missile XXXS T4,MISSILES,ELECTROMAGNETIC,XXXS,4,240,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXXS T3,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xxxs-t5,EMP Missile XXXS T5,MISSILES,ELECTROMAGNETIC,XXXS,5,300,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXXS T4,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xxs-t1,EMP Missile XXS T1,MISSILES,ELECTROMAGNETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
emp-missile-xxs-t2,EMP Missile XXS T2,MISSILES,ELECTROMAGNETIC,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXS T1,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xxs-t3,EMP Missile XXS T3,MISSILES,ELECTROMAGNETIC,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXS T2,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xxs-t4,EMP Missile XXS T4,MISSILES,ELECTROMAGNETIC,XXS,4,480,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXS T3,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xxs-t5,EMP Missile XXS T5,MISSILES,ELECTROMAGNETIC,XXS,5,600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XXS T4,1,EMP Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xs-t1,EMP Missile XS T1,MISSILES,ELECTROMAGNETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
emp-missile-xs-t2,EMP Missile XS T2,MISSILES,ELECTROMAGNETIC,XS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XS T1,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xs-t3,EMP Missile XS T3,MISSILES,ELECTROMAGNETIC,XS,3,540,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XS T2,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xs-t4,EMP Missile XS T4,MISSILES,ELECTROMAGNETIC,XS,4,720,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XS T3,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-xs-t5,EMP Missile XS T5,MISSILES,ELECTROMAGNETIC,XS,5,900,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,EMP Missile XS T4,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-s-t1,EMP Missile S T1,MISSILES,ELECTROMAGNETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,,,
emp-missile-s-t2,EMP Missile S T2,MISSILES,ELECTROMAGNETIC,S,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile S T1,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-s-t3,EMP Missile S T3,MISSILES,ELECTROMAGNETIC,S,3,720,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile S T2,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-s-t4,EMP Missile S T4,MISSILES,ELECTROMAGNETIC,S,4,960,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile S T3,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-s-t5,EMP Missile S T5,MISSILES,ELECTROMAGNETIC,S,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,EMP Missile S T4,1,Enhanced EMP Core,1,Advanced Guidance,1,Propulsion Unit,1,,,,,,,,,,,,,,
emp-missile-m-t1,EMP Missile M T1,MISSILES,ELECTROMAGNETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military EMP Array,1,Enhanced EMP Core,1,Advanced Guidance,1,,,,,,,,,,,,,,,,
emp-missile-m-t2,EMP Missile M T2,MISSILES,ELECTROMAGNETIC,M,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile M T1,1,Military EMP Array,1,Enhanced EMP Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
emp-missile-m-t3,EMP Missile M T3,MISSILES,ELECTROMAGNETIC,M,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile M T2,1,Military EMP Array,1,Enhanced EMP Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
emp-missile-m-t4,EMP Missile M T4,MISSILES,ELECTROMAGNETIC,M,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,EMP Missile M T3,1,Military EMP Array,1,Enhanced EMP Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
emp-missile-m-t5,EMP Missile M T5,MISSILES,ELECTROMAGNETIC,M,5,1500,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,EMP Missile M T4,1,Military EMP Array,1,Enhanced EMP Core,1,Advanced Guidance,1,,,,,,,,,,,,,,
