"OutputID","OutputName","OutputType","OutputTier","ConstructionTime","PlanetTypes","Factions","ResourceType","FunctionalPurpose","UsageCategory","Ingredients","CompletionStatus"
"1880","Superchill Burst CMD T5","SHIP_WEAPONS","5","9600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst CMD T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1881","Superchill Burst CLASS8 T1","SHIP_WEAPONS","1","540","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1882","Superchill Burst CLASS8 T2","SHIP_WEAPONS","2","1080","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst CLASS8 T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1883","Superchill Burst CLASS8 T3","SHIP_WEAPONS","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst CLASS8 T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1884","Superchill Burst CLASS8 T4","SHIP_WEAPONS","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst CLASS8 T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1885","Superchill Burst CLASS8 T5","SHIP_WEAPONS","5","10800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst CLASS8 T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1886","Superchill Burst TTN T1","SHIP_WEAPONS","1","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1887","Superchill Burst TTN T2","SHIP_WEAPONS","2","1200","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst TTN T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1888","Superchill Burst TTN T3","SHIP_WEAPONS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst TTN T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1889","Superchill Burst TTN T4","SHIP_WEAPONS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst TTN T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1890","Superchill Burst TTN T5","SHIP_WEAPONS","5","12000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Burst TTN T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1891","Superchill Beam XXXS T1","SHIP_WEAPONS","1","60","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1892","Superchill Beam XXXS T2","SHIP_WEAPONS","2","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXXS T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1893","Superchill Beam XXXS T3","SHIP_WEAPONS","3","300","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXXS T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1894","Superchill Beam XXXS T4","SHIP_WEAPONS","4","600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXXS T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1895","Superchill Beam XXXS T5","SHIP_WEAPONS","5","1200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXXS T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1896","Superchill Beam XXS T1","SHIP_WEAPONS","1","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1897","Superchill Beam XXS T2","SHIP_WEAPONS","2","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXS T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1898","Superchill Beam XXS T3","SHIP_WEAPONS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXS T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1899","Superchill Beam XXS T4","SHIP_WEAPONS","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXS T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1900","Superchill Beam XXS T5","SHIP_WEAPONS","5","2400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XXS T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1901","Superchill Beam XS T1","SHIP_WEAPONS","1","180","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1902","Superchill Beam XS T2","SHIP_WEAPONS","2","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XS T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1903","Superchill Beam XS T3","SHIP_WEAPONS","3","900","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XS T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1904","Superchill Beam XS T4","SHIP_WEAPONS","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XS T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1905","Superchill Beam XS T5","SHIP_WEAPONS","5","3600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam XS T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1906","Superchill Beam S T1","SHIP_WEAPONS","1","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1907","Superchill Beam S T2","SHIP_WEAPONS","2","480","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam S T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1908","Superchill Beam S T3","SHIP_WEAPONS","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam S T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1909","Superchill Beam S T4","SHIP_WEAPONS","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam S T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1910","Superchill Beam S T5","SHIP_WEAPONS","5","4800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam S T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1911","Superchill Beam M T1","SHIP_WEAPONS","1","300","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1912","Superchill Beam M T2","SHIP_WEAPONS","2","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam M T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1913","Superchill Beam M T3","SHIP_WEAPONS","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam M T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1914","Superchill Beam M T4","SHIP_WEAPONS","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam M T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1915","Superchill Beam M T5","SHIP_WEAPONS","5","6000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam M T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1","complete"
"1916","Superchill Beam L T1","SHIP_WEAPONS","1","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1","complete"
"1917","Superchill Beam L T2","SHIP_WEAPONS","2","720","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam L T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1","complete"
"1918","Superchill Beam L T3","SHIP_WEAPONS","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam L T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1","complete"
"1919","Superchill Beam L T4","SHIP_WEAPONS","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam L T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1","complete"
"1920","Superchill Beam L T5","SHIP_WEAPONS","5","7200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam L T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1","complete"
"1921","Superchill Beam CAP T1","SHIP_WEAPONS","1","420","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1922","Superchill Beam CAP T2","SHIP_WEAPONS","2","840","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CAP T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1923","Superchill Beam CAP T3","SHIP_WEAPONS","3","2100","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CAP T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1924","Superchill Beam CAP T4","SHIP_WEAPONS","4","4200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CAP T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1925","Superchill Beam CAP T5","SHIP_WEAPONS","5","8400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CAP T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1926","Superchill Beam CMD T1","SHIP_WEAPONS","1","480","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1927","Superchill Beam CMD T2","SHIP_WEAPONS","2","960","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CMD T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1928","Superchill Beam CMD T3","SHIP_WEAPONS","3","2400","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CMD T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1929","Superchill Beam CMD T4","SHIP_WEAPONS","4","4800","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CMD T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1930","Superchill Beam CMD T5","SHIP_WEAPONS","5","9600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CMD T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1931","Superchill Beam CLASS8 T1","SHIP_WEAPONS","1","540","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1932","Superchill Beam CLASS8 T2","SHIP_WEAPONS","2","1080","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CLASS8 T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1933","Superchill Beam CLASS8 T3","SHIP_WEAPONS","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CLASS8 T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1934","Superchill Beam CLASS8 T4","SHIP_WEAPONS","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CLASS8 T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1935","Superchill Beam CLASS8 T5","SHIP_WEAPONS","5","10800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam CLASS8 T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1936","Superchill Beam TTN T1","SHIP_WEAPONS","1","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1937","Superchill Beam TTN T2","SHIP_WEAPONS","2","1200","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam TTN T1:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1938","Superchill Beam TTN T3","SHIP_WEAPONS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam TTN T2:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1939","Superchill Beam TTN T4","SHIP_WEAPONS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam TTN T3:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1940","Superchill Beam TTN T5","SHIP_WEAPONS","5","12000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Superchill Beam TTN T4:1;Superchill Payload Kit:1;Cryogenic Module:1;Thermal Controller:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1941","Shockwave Cannon XXXS T1","SHIP_WEAPONS","1","60","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
"1942","Shockwave Cannon XXXS T2","SHIP_WEAPONS","2","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Cannon XXXS T1:1;Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
"1943","Shockwave Cannon XXXS T3","SHIP_WEAPONS","3","300","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Cannon XXXS T2:1;Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
"1944","Shockwave Cannon XXXS T4","SHIP_WEAPONS","4","600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Cannon XXXS T3:1;Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
"1945","Shockwave Cannon XXXS T5","SHIP_WEAPONS","5","1200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Cannon XXXS T4:1;Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
"1946","Shockwave Cannon XXS T1","SHIP_WEAPONS","1","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
"1947","Shockwave Cannon XXS T2","SHIP_WEAPONS","2","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Cannon XXS T1:1;Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
"1948","Shockwave Cannon XXS T3","SHIP_WEAPONS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Shockwave Cannon XXS T2:1;Shockwave Payload Kit:1;Wave Amplifier:1;Resonance Chamber:1","complete"
