OutputID,OutputName,OutputType,OutputTier,BuildingResourceTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7
dark-crew-quarters-t5,Dark Crew Quarters,BUILDING,5,1,360,Dark Planet,MUD;ONI;USTUR,Infrastructure,,Chromite,51,Graphene,40,Lumanite,29,Kinetic Stabilizer,36,Flow Controller,33,Exotic Matter Core,29,Chromite,27
dark-storage-module-t1,Storage Module,BUILDING,1,1,90,Dark Planet,MUD;ONI;USTUR,Infrastructure,,Chromite Ore,25,Carbon,20,Lumanite,15,,,,,,,,
dark-storage-module-t2,Storage Module,BUILDING,2,1,135,Dark Planet,MUD;ONI;USTUR,Infrastructure,,Chromite,30,Graphene,24,Lumanite,18,Foundation Anchor,21,,,,,,
dark-storage-module-t3,Storage Module,BUILDING,3,1,180,Dark Planet,MUD;ONI;USTUR,Infrastructure,,Chromite,36,Graphene,28,Lumanite,22,Foundation Anchor,25,Flow Controller,23,,,,
dark-storage-module-t4,Storage Module,BUILDING,4,1,270,Dark Planet,MUD;ONI;USTUR,Infrastructure,,Chromite,42,Graphene,33,Lumanite,27,Foundation Anchor,30,Flow Controller,27,Transfer Lines,25,,
dark-storage-module-t5,Storage Module,BUILDING,5,1,360,Dark Planet,MUD;ONI;USTUR,Infrastructure,,Chromite,49,Graphene,39,Lumanite,32,Foundation Anchor,36,Flow Controller,32,Transfer Lines,30,Field Coils,27
chromite-ore-extractor-t1,Chromite Ore Extractor,BUILDING,1,1,90,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite Ore,25,Carbon,20,Lumanite,15,,,,,,,,
chromite-ore-extractor-t2,Chromite Ore Extractor,BUILDING,2,1,75,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,30,Graphene,24,Lumanite,18,Kinetic Stabilizer,21,,,,,,
chromite-ore-extractor-t3,Chromite Ore Extractor,BUILDING,3,1,60,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,35,Graphene,28,Lumanite,22,Kinetic Stabilizer,26,Exotic Matter Core,23,,,,
chromite-ore-extractor-t4,Chromite Ore Extractor,BUILDING,4,1,50,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,42,Graphene,34,Lumanite,27,Kinetic Stabilizer,31,Exotic Matter Core,28,Chromite,25,,
chromite-ore-extractor-t5,Chromite Ore Extractor,BUILDING,5,1,40,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,51,Graphene,41,Lumanite,32,Kinetic Stabilizer,37,Exotic Matter Core,33,Chromite,30,Transfer Lines,27
carbon-extractor-t1,Carbon Extractor,BUILDING,1,1,90,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite Ore,25,Carbon,20,Lumanite,15,,,,,,,,
carbon-extractor-t2,Carbon Extractor,BUILDING,2,1,75,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,30,Graphene,24,Lumanite,18,Flow Controller,21,,,,,,
carbon-extractor-t3,Carbon Extractor,BUILDING,3,1,60,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,36,Graphene,28,Lumanite,22,Flow Controller,25,Transfer Lines,23,,,,
carbon-extractor-t4,Carbon Extractor,BUILDING,4,1,50,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,43,Graphene,33,Lumanite,27,Flow Controller,30,Transfer Lines,27,Pump Assembly,25,,
carbon-extractor-t5,Carbon Extractor,BUILDING,5,1,40,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,52,Graphene,40,Lumanite,32,Flow Controller,35,Transfer Lines,32,Pump Assembly,30,Field Coils,27
beryllium-crystals-extractor-t1,Beryllium Crystals Extractor,BUILDING,1,5,480,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,17,Assembly Control Matrix,14,Beryllium Matrix,11,,,,,,,,
beryllium-crystals-extractor-t2,Beryllium Crystals Extractor,BUILDING,2,5,400,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,21,Assembly Control Matrix,17,Beryllium Matrix,14,EM Bio Core,13,,,,,,
beryllium-crystals-extractor-t3,Beryllium Crystals Extractor,BUILDING,3,5,320,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,26,Assembly Control Matrix,21,Beryllium Matrix,17,EM Bio Core,16,Energy Network Core,15,,,,
beryllium-crystals-extractor-t4,Beryllium Crystals Extractor,BUILDING,4,5,250,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,31,Assembly Control Matrix,26,Beryllium Matrix,20,EM Bio Core,19,Energy Network Core,18,Quantum Interface Core,17,,
beryllium-crystals-extractor-t5,Beryllium Crystals Extractor,BUILDING,5,5,200,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,36,Assembly Control Matrix,31,Beryllium Matrix,24,EM Bio Core,23,Energy Network Core,21,Quantum Interface Core,21,Particle Accelerator,19
lumanite-extractor-t1,Lumanite Extractor,BUILDING,1,1,90,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite Ore,25,Carbon,20,Lumanite,15,,,,,,,,
lumanite-extractor-t2,Lumanite Extractor,BUILDING,2,1,75,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,30,Graphene,24,Lumanite,18,Flow Controller,21,,,,,,
lumanite-extractor-t3,Lumanite Extractor,BUILDING,3,1,60,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,35,Graphene,29,Lumanite,21,Flow Controller,25,Transfer Lines,23,,,,
lumanite-extractor-t4,Lumanite Extractor,BUILDING,4,1,50,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,42,Graphene,35,Lumanite,26,Flow Controller,30,Transfer Lines,28,Pump Assembly,25,,
lumanite-extractor-t5,Lumanite Extractor,BUILDING,5,1,40,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,49,Graphene,42,Lumanite,31,Flow Controller,36,Transfer Lines,33,Pump Assembly,30,Field Coils,27
emerald-crystals-extractor-t1,Emerald Crystals Extractor,BUILDING,1,3,180,Dark Planet,MUD;ONI;USTUR,Extraction,,Deployment Interface,21,Steel,18,Chisenic Processor,15,,,,,,,,
emerald-crystals-extractor-t2,Emerald Crystals Extractor,BUILDING,2,3,150,Dark Planet,MUD;ONI;USTUR,Extraction,,Deployment Interface,25,Steel,22,Chisenic Processor,18,Neon Buffer,17,,,,,,
emerald-crystals-extractor-t3,Emerald Crystals Extractor,BUILDING,3,3,120,Dark Planet,MUD;ONI;USTUR,Extraction,,Deployment Interface,30,Steel,27,Chisenic Processor,22,Neon Buffer,20,EMP Matrix Core,19,,,,
emerald-crystals-extractor-t4,Emerald Crystals Extractor,BUILDING,4,3,100,Dark Planet,MUD;ONI;USTUR,Extraction,,Deployment Interface,36,Steel,32,Chisenic Processor,26,Neon Buffer,24,EMP Matrix Core,23,Processing Control Core,21,,
emerald-crystals-extractor-t5,Emerald Crystals Extractor,BUILDING,5,3,80,Dark Planet,MUD;ONI;USTUR,Extraction,,Deployment Interface,43,Steel,37,Chisenic Processor,31,Neon Buffer,28,EMP Matrix Core,27,Processing Control Core,25,Medical Hub Core,23
fusion-catalyst-deposits-extractor-t1,Fusion Catalyst Deposits Extractor,BUILDING,1,5,480,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,17,Adaptive Utility Core,14,Assembly Control Matrix,11,,,,,,,,
fusion-catalyst-deposits-extractor-t2,Fusion Catalyst Deposits Extractor,BUILDING,2,5,400,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,21,Adaptive Utility Core,17,Assembly Control Matrix,13,Beryllium Matrix,13,,,,,,
fusion-catalyst-deposits-extractor-t3,Fusion Catalyst Deposits Extractor,BUILDING,3,5,320,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,25,Adaptive Utility Core,21,Assembly Control Matrix,15,Beryllium Matrix,15,Particle Accelerator,15,,,,
fusion-catalyst-deposits-extractor-t4,Fusion Catalyst Deposits Extractor,BUILDING,4,5,250,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,30,Adaptive Utility Core,25,Assembly Control Matrix,18,Beryllium Matrix,18,Particle Accelerator,18,Kinetic Beryllium Core,17,,
fusion-catalyst-deposits-extractor-t5,Fusion Catalyst Deposits Extractor,BUILDING,5,5,200,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,36,Adaptive Utility Core,30,Assembly Control Matrix,21,Beryllium Matrix,22,Particle Accelerator,21,Kinetic Beryllium Core,21,Opal Utility Matrix,19
osmium-ore-extractor-t1,Osmium Ore Extractor,BUILDING,1,1,90,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite Ore,25,Carbon,20,Lumanite,15,,,,,,,,
osmium-ore-extractor-t2,Osmium Ore Extractor,BUILDING,2,1,75,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,30,Graphene,24,Lumanite,18,Flow Controller,21,,,,,,
osmium-ore-extractor-t3,Osmium Ore Extractor,BUILDING,3,1,60,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,36,Graphene,28,Lumanite,22,Flow Controller,26,Kinetic Stabilizer,23,,,,
osmium-ore-extractor-t4,Osmium Ore Extractor,BUILDING,4,1,50,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,44,Graphene,33,Lumanite,27,Flow Controller,31,Kinetic Stabilizer,27,Exotic Matter Core,25,,
osmium-ore-extractor-t5,Osmium Ore Extractor,BUILDING,5,1,40,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,53,Graphene,40,Lumanite,33,Flow Controller,36,Kinetic Stabilizer,32,Exotic Matter Core,29,Transfer Lines,27
living-metal-symbionts-extractor-t1,Living Metal Symbionts Extractor,BUILDING,1,5,480,Dark Planet,MUD;ONI;USTUR,Extraction,,Assembly Control Matrix,17,EM Bio Core,14,Adaptive Utility Core,11,,,,,,,,
living-metal-symbionts-extractor-t2,Living Metal Symbionts Extractor,BUILDING,2,5,400,Dark Planet,MUD;ONI;USTUR,Extraction,,Assembly Control Matrix,20,EM Bio Core,17,Adaptive Utility Core,13,Beryllium Matrix,13,,,,,,
living-metal-symbionts-extractor-t3,Living Metal Symbionts Extractor,BUILDING,3,5,320,Dark Planet,MUD;ONI;USTUR,Extraction,,Assembly Control Matrix,24,EM Bio Core,20,Adaptive Utility Core,16,Beryllium Matrix,16,Titan Scale Framework,15,,,,
living-metal-symbionts-extractor-t4,Living Metal Symbionts Extractor,BUILDING,4,5,250,Dark Planet,MUD;ONI;USTUR,Extraction,,Assembly Control Matrix,28,EM Bio Core,24,Adaptive Utility Core,19,Beryllium Matrix,19,Titan Scale Framework,18,Quantum Interface Core,17,,
living-metal-symbionts-extractor-t5,Living Metal Symbionts Extractor,BUILDING,5,5,200,Dark Planet,MUD;ONI;USTUR,Extraction,,Assembly Control Matrix,33,EM Bio Core,29,Adaptive Utility Core,22,Beryllium Matrix,23,Titan Scale Framework,21,Quantum Interface Core,20,Quantum Drive Matrix,19
neon-extractor-t1,Neon Extractor,BUILDING,1,3,180,Dark Planet;Gas Giant,MUD;ONI;USTUR,Extraction,,Steel,21,Chisenic Processor,18,Deployment Interface,15,,,,,,,,
neon-extractor-t2,Neon Extractor,BUILDING,2,3,150,Dark Planet;Gas Giant,MUD;ONI;USTUR,Extraction,,Steel,25,Chisenic Processor,22,Deployment Interface,18,EMP Matrix Core,17,,,,,,
neon-extractor-t3,Neon Extractor,BUILDING,3,3,120,Dark Planet;Gas Giant,MUD;ONI;USTUR,Extraction,,Steel,29,Chisenic Processor,26,Deployment Interface,22,EMP Matrix Core,20,Medical Hub Core,19,,,,
neon-extractor-t4,Neon Extractor,BUILDING,4,3,100,Dark Planet;Gas Giant,MUD;ONI;USTUR,Extraction,,Steel,34,Chisenic Processor,31,Deployment Interface,26,EMP Matrix Core,24,Medical Hub Core,23,Processing Control Core,21,,
neon-extractor-t5,Neon Extractor,BUILDING,5,3,80,Dark Planet;Gas Giant,MUD;ONI;USTUR,Extraction,,Steel,41,Chisenic Processor,36,Deployment Interface,31,EMP Matrix Core,28,Medical Hub Core,27,Processing Control Core,25,Neon Buffer,23
opal-fragments-extractor-t1,Opal Fragments Extractor,BUILDING,1,5,480,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,17,Beryllium Matrix,14,Assembly Control Matrix,11,,,,,,,,
opal-fragments-extractor-t2,Opal Fragments Extractor,BUILDING,2,5,400,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,21,Beryllium Matrix,17,Assembly Control Matrix,14,Adaptive Utility Core,13,,,,,,
opal-fragments-extractor-t3,Opal Fragments Extractor,BUILDING,3,5,320,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,25,Beryllium Matrix,21,Assembly Control Matrix,17,Adaptive Utility Core,16,Particle Accelerator,15,,,,
opal-fragments-extractor-t4,Opal Fragments Extractor,BUILDING,4,5,250,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,30,Beryllium Matrix,25,Assembly Control Matrix,21,Adaptive Utility Core,19,Particle Accelerator,18,Processing Integration Core,17,,
opal-fragments-extractor-t5,Opal Fragments Extractor,BUILDING,5,5,200,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Bio Core,36,Beryllium Matrix,30,Assembly Control Matrix,26,Adaptive Utility Core,23,Particle Accelerator,22,Processing Integration Core,20,Super Conductor,19
quantum-computational-substrate-extractor-t1,Quantum Computational Substrate Extractor,BUILDING,1,4,300,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Quantum Core,19,Quantum Processor,16,Energy Substrate,13,,,,,,,,
quantum-computational-substrate-extractor-t2,Quantum Computational Substrate Extractor,BUILDING,2,4,250,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Quantum Core,22,Quantum Processor,19,Energy Substrate,16,Navigation Control Core,15,,,,,,
quantum-computational-substrate-extractor-t3,Quantum Computational Substrate Extractor,BUILDING,3,4,200,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Quantum Core,26,Quantum Processor,23,Energy Substrate,19,Navigation Control Core,18,Radiation Absorber,17,,,,
quantum-computational-substrate-extractor-t4,Quantum Computational Substrate Extractor,BUILDING,4,4,160,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Quantum Core,31,Quantum Processor,27,Energy Substrate,23,Navigation Control Core,22,Radiation Absorber,20,Chisenic Processor,21,,
quantum-computational-substrate-extractor-t5,Quantum Computational Substrate Extractor,BUILDING,5,4,120,Dark Planet,MUD;ONI;USTUR,Extraction,,EM Quantum Core,37,Quantum Processor,32,Energy Substrate,27,Navigation Control Core,26,Radiation Absorber,24,Chisenic Processor,25,Adaptive Utility Core,19
quantum-particle-extractor-t1,Quantum Particle Extractor,BUILDING,1,5,480,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,17,Assembly Control Matrix,14,Beryllium Matrix,11,,,,,,,,
quantum-particle-extractor-t2,Quantum Particle Extractor,BUILDING,2,5,400,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,20,Assembly Control Matrix,17,Beryllium Matrix,13,EM Bio Core,13,,,,,,
quantum-particle-extractor-t3,Quantum Particle Extractor,BUILDING,3,5,320,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,24,Assembly Control Matrix,21,Beryllium Matrix,16,EM Bio Core,16,Titan Scale Framework,15,,,,
quantum-particle-extractor-t4,Quantum Particle Extractor,BUILDING,4,5,250,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,29,Assembly Control Matrix,25,Beryllium Matrix,19,EM Bio Core,19,Titan Scale Framework,18,Quantum Drive Matrix,17,,
quantum-particle-extractor-t5,Quantum Particle Extractor,BUILDING,5,5,200,Dark Planet;Ice Giant,MUD;ONI;USTUR,Extraction,,Adaptive Utility Core,34,Assembly Control Matrix,30,Beryllium Matrix,22,EM Bio Core,23,Titan Scale Framework,22,Quantum Drive Matrix,21,Fusion Energy Core,19
shadow-sight-fronds-extractor-t1,Shadow Sight Fronds Extractor,BUILDING,1,1,90,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite Ore,25,Carbon,20,Lumanite,15,,,,,,,,
shadow-sight-fronds-extractor-t2,Shadow Sight Fronds Extractor,BUILDING,2,1,75,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,30,Graphene,24,Lumanite,18,Load Bearing Beams,21,,,,,,
shadow-sight-fronds-extractor-t3,Shadow Sight Fronds Extractor,BUILDING,3,1,60,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,36,Graphene,28,Lumanite,22,Load Bearing Beams,25,Kinetic Stabilizer,23,,,,
shadow-sight-fronds-extractor-t4,Shadow Sight Fronds Extractor,BUILDING,4,1,50,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,44,Graphene,34,Lumanite,26,Load Bearing Beams,30,Kinetic Stabilizer,28,Pump Assembly,25,,
shadow-sight-fronds-extractor-t5,Shadow Sight Fronds Extractor,BUILDING,5,1,40,Dark Planet,MUD;ONI;USTUR,Extraction,,Chromite,52,Graphene,40,Lumanite,31,Load Bearing Beams,35,Kinetic Stabilizer,33,Pump Assembly,30,Transfer Lines,27
raw-chisenic-extractor-t1,Raw Chisenic Extractor,BUILDING,1,3,180,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,21,Chisenic Processor,18,Deployment Interface,15,,,,,,,,
raw-chisenic-extractor-t2,Raw Chisenic Extractor,BUILDING,2,3,150,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,25,Chisenic Processor,21,Deployment Interface,18,Signal Modulator,17,,,,,,
raw-chisenic-extractor-t3,Raw Chisenic Extractor,BUILDING,3,3,120,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,30,Chisenic Processor,25,Deployment Interface,22,Signal Modulator,20,Storage Control Core,19,,,,
raw-chisenic-extractor-t4,Raw Chisenic Extractor,BUILDING,4,3,100,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,35,Chisenic Processor,30,Deployment Interface,26,Signal Modulator,24,Storage Control Core,23,Neon Buffer,21,,
raw-chisenic-extractor-t5,Raw Chisenic Extractor,BUILDING,5,3,80,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,42,Chisenic Processor,36,Deployment Interface,31,Signal Modulator,28,Storage Control Core,27,Neon Buffer,25,Scaling Interface,23
argon-extractor-t1,Argon Extractor,BUILDING,1,2,90,Gas Giant; Dark Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Lithium,23,Processing Matrix,20,Reactive Coating,17,,,,,,,,
argon-extractor-t2,Argon Extractor,BUILDING,2,2,75,Gas Giant; Dark Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Lithium,28,Processing Matrix,24,Reactive Coating,21,Advanced Sensor Grid,19,,,,,,
argon-extractor-t3,Argon Extractor,BUILDING,3,2,60,Gas Giant; Dark Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Lithium,33,Processing Matrix,29,Reactive Coating,25,Advanced Sensor Grid,23,Current Limiter,21,,,,
argon-extractor-t4,Argon Extractor,BUILDING,4,2,50,Gas Giant; Dark Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Lithium,40,Processing Matrix,35,Reactive Coating,30,Advanced Sensor Grid,28,Current Limiter,25,Thermal Catalyst,23,,
argon-extractor-t5,Argon Extractor,BUILDING,5,2,40,Gas Giant; Dark Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Lithium,48,Processing Matrix,42,Reactive Coating,35,Advanced Sensor Grid,33,Current Limiter,30,Thermal Catalyst,27,Fuel Primer,25
cobalt-ore-extractor-t1,Cobalt Ore Extractor,BUILDING,1,2,90,Volcanic Planet; Dark Planet,MUD;ONI;USTUR,Extraction,,Graphene,23,Reactive Coating,20,Processing Matrix,17,,,,,,,,
cobalt-ore-extractor-t2,Cobalt Ore Extractor,BUILDING,2,2,75,Volcanic Planet; Dark Planet,MUD;ONI;USTUR,Extraction,,Graphene,28,Reactive Coating,24,Processing Matrix,20,Emergency Transmitter,19,,,,,,
cobalt-ore-extractor-t3,Cobalt Ore Extractor,BUILDING,3,2,60,Volcanic Planet; Dark Planet,MUD;ONI;USTUR,Extraction,,Graphene,34,Reactive Coating,29,Processing Matrix,24,Emergency Transmitter,22,Thermal Catalyst,21,,,,
cobalt-ore-extractor-t4,Cobalt Ore Extractor,BUILDING,4,2,50,Volcanic Planet; Dark Planet,MUD;ONI;USTUR,Extraction,,Silver,40,Reactive Coating,35,Processing Matrix,29,Emergency Transmitter,27,Thermal Catalyst,25,Climate Controller,23,,
cobalt-ore-extractor-t5,Cobalt Ore Extractor,BUILDING,5,2,40,Volcanic Planet; Dark Planet,MUD;ONI;USTUR,Extraction,,Silver,47,Reactive Coating,42,Processing Matrix,35,Emergency Transmitter,32,Thermal Catalyst,30,Climate Controller,27,Cobalt,25
methane-extractor-t1,Methane Extractor,BUILDING,1,2,90,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Fuel Primer,23,Hydrocarbon,20,Boron Composite,17,,,,,,,,
methane-extractor-t2,Methane Extractor,BUILDING,2,2,75,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Fuel Primer,28,Hydrocarbon,24,Boron Composite,20,Advanced Sensor Grid,19,,,,,,
methane-extractor-t3,Methane Extractor,BUILDING,3,2,60,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Fuel Primer,34,Hydrocarbon,29,Boron Composite,24,Advanced Sensor Grid,22,Current Limiter,21,,,,
methane-extractor-t4,Methane Extractor,BUILDING,4,2,50,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Fuel Primer,40,Hydrocarbon,35,Boron Composite,29,Advanced Sensor Grid,26,Current Limiter,25,Climate Controller,23,,
methane-extractor-t5,Methane Extractor,BUILDING,5,2,40,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Fuel Primer,47,Hydrocarbon,42,Boron Composite,34,Advanced Sensor Grid,31,Current Limiter,30,Climate Controller,27,Reactive Coating,25
radiant-dust-extractor-t1,Radiant Dust Extractor,BUILDING,1,2,90,Dark Planet,MUD;ONI;USTUR,Extraction,,Cobalt,23,Thermal Catalyst,20,Climate Controller,17,,,,,,,,
radiant-dust-extractor-t2,Radiant Dust Extractor,BUILDING,2,2,75,Dark Planet,MUD;ONI;USTUR,Extraction,,Cobalt,28,Thermal Catalyst,24,Climate Controller,20,Coupling Interface,19,,,,,,
radiant-dust-extractor-t3,Radiant Dust Extractor,BUILDING,3,2,60,Dark Planet,MUD;ONI;USTUR,Extraction,,Cobalt,33,Thermal Catalyst,28,Climate Controller,24,Coupling Interface,23,Emergency Transmitter,21,,,,
radiant-dust-extractor-t4,Radiant Dust Extractor,BUILDING,4,2,50,Dark Planet,MUD;ONI;USTUR,Extraction,,Cobalt,39,Thermal Catalyst,34,Climate Controller,29,Coupling Interface,28,Emergency Transmitter,26,Reactive Coating,23,,
radiant-dust-extractor-t5,Radiant Dust Extractor,BUILDING,5,2,40,Dark Planet,MUD;ONI;USTUR,Extraction,,Cobalt,47,Thermal Catalyst,41,Climate Controller,34,Coupling Interface,34,Emergency Transmitter,30,Reactive Coating,28,Processing Matrix,25
viscovite-crystals-extractor-t1,Viscovite Crystals Extractor,BUILDING,1,3,180,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,21,Chisenic Processor,18,Deployment Interface,15,,,,,,,,
viscovite-crystals-extractor-t2,Viscovite Crystals Extractor,BUILDING,2,3,150,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,25,Chisenic Processor,21,Deployment Interface,18,EMP Matrix Core,17,,,,,,
viscovite-crystals-extractor-t3,Viscovite Crystals Extractor,BUILDING,3,3,120,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,30,Chisenic Processor,25,Deployment Interface,22,EMP Matrix Core,20,Processing Control Core,19,,,,
viscovite-crystals-extractor-t4,Viscovite Crystals Extractor,BUILDING,4,3,100,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,36,Chisenic Processor,30,Deployment Interface,26,EMP Matrix Core,24,Processing Control Core,22,Medical Hub Core,21,,
viscovite-crystals-extractor-t5,Viscovite Crystals Extractor,BUILDING,5,3,80,Dark Planet,MUD;ONI;USTUR,Extraction,,Steel,44,Chisenic Processor,36,Deployment Interface,31,EMP Matrix Core,29,Processing Control Core,26,Medical Hub Core,25,Scaling Interface,23
xenon-extractor-t1,Xenon Extractor,BUILDING,1,2,90,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Reactive Coating,23,Processing Matrix,20,Climate Controller,17,,,,,,,,
xenon-extractor-t2,Xenon Extractor,BUILDING,2,2,75,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Reactive Coating,27,Processing Matrix,24,Climate Controller,20,Boron Composite,19,,,,,,
xenon-extractor-t3,Xenon Extractor,BUILDING,3,2,60,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Reactive Coating,32,Processing Matrix,28,Climate Controller,24,Boron Composite,23,Coupling Interface,21,,,,
xenon-extractor-t4,Xenon Extractor,BUILDING,4,2,50,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Reactive Coating,39,Processing Matrix,34,Climate Controller,29,Boron Composite,27,Coupling Interface,25,Advanced Sensor Grid,23,,
xenon-extractor-t5,Xenon Extractor,BUILDING,5,2,40,Gas Giant; Ice Giant; Dark Planet,MUD;ONI;USTUR,Extraction,,Reactive Coating,46,Processing Matrix,40,Climate Controller,35,Boron Composite,32,Coupling Interface,29,Advanced Sensor Grid,27,Thermal Catalyst,25
