OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
superchill-scatterfire-ttn-t1,Superchill Scatterfire TTN T1,SHIP_WEAPONS,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
superchill-scatterfire-ttn-t2,Superchill Scatterfire TTN T2,SHIP_WEAPONS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Scatterfire TTN T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-scatterfire-ttn-t3,Superchill Scatterfire TTN T3,SHIP_WEAPONS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,11,Superchill Scatterfire TTN T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-scatterfire-ttn-t4,Superchill Scatterfire TTN T4,SHIP_WEAPONS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,12,Superchill Scatterfire TTN T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-scatterfire-ttn-t5,Superchill Scatterfire TTN T5,SHIP_WEAPONS,5,12000,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,13,Superchill Scatterfire TTN T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-burst-xxxs-t1,Superchill Burst XXXS T1,SHIP_WEAPONS,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-burst-xxxs-t2,Superchill Burst XXXS T2,SHIP_WEAPONS,2,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst XXXS T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xxxs-t3,Superchill Burst XXXS T3,SHIP_WEAPONS,3,300,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst XXXS T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xxxs-t4,Superchill Burst XXXS T4,SHIP_WEAPONS,4,600,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst XXXS T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xxxs-t5,Superchill Burst XXXS T5,SHIP_WEAPONS,5,1200,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst XXXS T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xxs-t1,Superchill Burst XXS T1,SHIP_WEAPONS,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-burst-xxs-t2,Superchill Burst XXS T2,SHIP_WEAPONS,2,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst XXS T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xxs-t3,Superchill Burst XXS T3,SHIP_WEAPONS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst XXS T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xxs-t4,Superchill Burst XXS T4,SHIP_WEAPONS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst XXS T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xxs-t5,Superchill Burst XXS T5,SHIP_WEAPONS,5,2400,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst XXS T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xs-t1,Superchill Burst XS T1,SHIP_WEAPONS,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-burst-xs-t2,Superchill Burst XS T2,SHIP_WEAPONS,2,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst XS T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xs-t3,Superchill Burst XS T3,SHIP_WEAPONS,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst XS T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xs-t4,Superchill Burst XS T4,SHIP_WEAPONS,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst XS T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-xs-t5,Superchill Burst XS T5,SHIP_WEAPONS,5,3600,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst XS T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-s-t1,Superchill Burst S T1,SHIP_WEAPONS,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-burst-s-t2,Superchill Burst S T2,SHIP_WEAPONS,2,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst S T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-s-t3,Superchill Burst S T3,SHIP_WEAPONS,3,1200,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst S T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-s-t4,Superchill Burst S T4,SHIP_WEAPONS,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst S T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-s-t5,Superchill Burst S T5,SHIP_WEAPONS,5,4800,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst S T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-m-t1,Superchill Burst M T1,SHIP_WEAPONS,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-burst-m-t2,Superchill Burst M T2,SHIP_WEAPONS,2,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst M T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-m-t3,Superchill Burst M T3,SHIP_WEAPONS,3,1500,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst M T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-m-t4,Superchill Burst M T4,SHIP_WEAPONS,4,3000,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst M T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-m-t5,Superchill Burst M T5,SHIP_WEAPONS,5,6000,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst M T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-burst-l-t1,Superchill Burst L T1,SHIP_WEAPONS,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
superchill-burst-l-t2,Superchill Burst L T2,SHIP_WEAPONS,2,720,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst L T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
superchill-burst-l-t3,Superchill Burst L T3,SHIP_WEAPONS,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst L T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
superchill-burst-l-t4,Superchill Burst L T4,SHIP_WEAPONS,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst L T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
superchill-burst-l-t5,Superchill Burst L T5,SHIP_WEAPONS,5,7200,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst L T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
superchill-burst-cap-t1,Superchill Burst CAP T1,SHIP_WEAPONS,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,,,
superchill-burst-cap-t2,Superchill Burst CAP T2,SHIP_WEAPONS,2,840,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst CAP T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,
superchill-burst-cap-t3,Superchill Burst CAP T3,SHIP_WEAPONS,3,2100,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst CAP T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,
superchill-burst-cap-t4,Superchill Burst CAP T4,SHIP_WEAPONS,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst CAP T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,
superchill-burst-cap-t5,Superchill Burst CAP T5,SHIP_WEAPONS,5,8400,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst CAP T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,,
superchill-burst-cmd-t1,Superchill Burst CMD T1,SHIP_WEAPONS,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,,,
superchill-burst-cmd-t2,Superchill Burst CMD T2,SHIP_WEAPONS,2,960,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst CMD T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,
superchill-burst-cmd-t3,Superchill Burst CMD T3,SHIP_WEAPONS,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst CMD T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,
superchill-burst-cmd-t4,Superchill Burst CMD T4,SHIP_WEAPONS,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst CMD T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,
superchill-burst-cmd-t5,Superchill Burst CMD T5,SHIP_WEAPONS,5,9600,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst CMD T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,,
superchill-burst-class8-t1,Superchill Burst CLASS8 T1,SHIP_WEAPONS,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,,,
superchill-burst-class8-t2,Superchill Burst CLASS8 T2,SHIP_WEAPONS,2,1080,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Burst CLASS8 T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,
superchill-burst-class8-t3,Superchill Burst CLASS8 T3,SHIP_WEAPONS,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst CLASS8 T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,
superchill-burst-class8-t4,Superchill Burst CLASS8 T4,SHIP_WEAPONS,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst CLASS8 T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,
superchill-burst-class8-t5,Superchill Burst CLASS8 T5,SHIP_WEAPONS,5,10800,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Burst CLASS8 T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,,
superchill-burst-ttn-t1,Superchill Burst TTN T1,SHIP_WEAPONS,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,,,
superchill-burst-ttn-t2,Superchill Burst TTN T2,SHIP_WEAPONS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Burst TTN T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-burst-ttn-t3,Superchill Burst TTN T3,SHIP_WEAPONS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,11,Superchill Burst TTN T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-burst-ttn-t4,Superchill Burst TTN T4,SHIP_WEAPONS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,12,Superchill Burst TTN T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-burst-ttn-t5,Superchill Burst TTN T5,SHIP_WEAPONS,5,12000,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,13,Superchill Burst TTN T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,,
superchill-beam-xxxs-t1,Superchill Beam XXXS T1,SHIP_WEAPONS,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-beam-xxxs-t2,Superchill Beam XXXS T2,SHIP_WEAPONS,2,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Beam XXXS T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xxxs-t3,Superchill Beam XXXS T3,SHIP_WEAPONS,3,300,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Beam XXXS T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xxxs-t4,Superchill Beam XXXS T4,SHIP_WEAPONS,4,600,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Beam XXXS T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xxxs-t5,Superchill Beam XXXS T5,SHIP_WEAPONS,5,1200,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Beam XXXS T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xxs-t1,Superchill Beam XXS T1,SHIP_WEAPONS,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-beam-xxs-t2,Superchill Beam XXS T2,SHIP_WEAPONS,2,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Beam XXS T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xxs-t3,Superchill Beam XXS T3,SHIP_WEAPONS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Beam XXS T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xxs-t4,Superchill Beam XXS T4,SHIP_WEAPONS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Beam XXS T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xxs-t5,Superchill Beam XXS T5,SHIP_WEAPONS,5,2400,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Beam XXS T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xs-t1,Superchill Beam XS T1,SHIP_WEAPONS,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-beam-xs-t2,Superchill Beam XS T2,SHIP_WEAPONS,2,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Beam XS T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xs-t3,Superchill Beam XS T3,SHIP_WEAPONS,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Beam XS T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xs-t4,Superchill Beam XS T4,SHIP_WEAPONS,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Beam XS T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-xs-t5,Superchill Beam XS T5,SHIP_WEAPONS,5,3600,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Beam XS T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-s-t1,Superchill Beam S T1,SHIP_WEAPONS,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-beam-s-t2,Superchill Beam S T2,SHIP_WEAPONS,2,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Beam S T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-s-t3,Superchill Beam S T3,SHIP_WEAPONS,3,1200,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Beam S T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-s-t4,Superchill Beam S T4,SHIP_WEAPONS,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Beam S T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-s-t5,Superchill Beam S T5,SHIP_WEAPONS,5,4800,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Beam S T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-m-t1,Superchill Beam M T1,SHIP_WEAPONS,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,,,
superchill-beam-m-t2,Superchill Beam M T2,SHIP_WEAPONS,2,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Beam M T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-m-t3,Superchill Beam M T3,SHIP_WEAPONS,3,1500,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Beam M T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-m-t4,Superchill Beam M T4,SHIP_WEAPONS,4,3000,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Beam M T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-m-t5,Superchill Beam M T5,SHIP_WEAPONS,5,6000,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Beam M T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,,,,,,,,,,,,,,
superchill-beam-l-t1,Superchill Beam L T1,SHIP_WEAPONS,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,8,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,,,
superchill-beam-l-t2,Superchill Beam L T2,SHIP_WEAPONS,2,720,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,9,Superchill Beam L T1,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
superchill-beam-l-t3,Superchill Beam L T3,SHIP_WEAPONS,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,10,Superchill Beam L T2,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
superchill-beam-l-t4,Superchill Beam L T4,SHIP_WEAPONS,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,11,Superchill Beam L T3,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
superchill-beam-l-t5,Superchill Beam L T5,SHIP_WEAPONS,5,7200,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,12,Superchill Beam L T4,1,Superchill Payload Kit,1,Cryogenic Module,1,Thermal Controller,1,Enhanced Barrel Assembly,1,,,,,,,,,,,,
