OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,FunctionalPurpose,UsageCategory,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,CompletionStatus,ProductionSteps,NOT_USED,NEEDS_USAGE_INCREASE
energy-beam-class8-t3,Energy Beam CLASS8 T3,SHIP_WEAPONS,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Beam CLASS8 T2,1,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,complete,10,FALSE,
energy-beam-class8-t4,Energy Beam CLASS8 T4,SHIP_WEAPONS,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Beam CLASS8 T3,1,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,complete,11,FALSE,
energy-beam-class8-t5,Energy Beam CLASS8 T5,SHIP_WEAPONS,5,10800,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Beam CLASS8 T4,1,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,complete,12,FALSE,
energy-beam-ttn-t1,Energy Beam TTN T1,SHIP_WEAPONS,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,complete,9,FALSE,
energy-beam-ttn-t2,Energy Beam TTN T2,SHIP_WEAPONS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Beam TTN T1,1,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,10,FALSE,
energy-beam-ttn-t3,Energy Beam TTN T3,SHIP_WEAPONS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Beam TTN T2,1,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,11,FALSE,
energy-beam-ttn-t4,Energy Beam TTN T4,SHIP_WEAPONS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Beam TTN T3,1,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,12,FALSE,
energy-beam-ttn-t5,Energy Beam TTN T5,SHIP_WEAPONS,5,12000,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Energy Beam TTN T4,1,Energy Payload Kit,1,Beam Focusing Array,1,Energy Conduit,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,13,FALSE,
emp-rapidfire-xxxs-t1,Emp Rapidfire XXXS T1,SHIP_WEAPONS,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,,,complete,7,FALSE,
emp-rapidfire-xxxs-t2,Emp Rapidfire XXXS T2,SHIP_WEAPONS,2,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXXS T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,8,FALSE,
emp-rapidfire-xxxs-t3,Emp Rapidfire XXXS T3,SHIP_WEAPONS,3,300,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXXS T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,9,FALSE,
emp-rapidfire-xxxs-t4,Emp Rapidfire XXXS T4,SHIP_WEAPONS,4,600,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXXS T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,10,FALSE,
emp-rapidfire-xxxs-t5,Emp Rapidfire XXXS T5,SHIP_WEAPONS,5,1200,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXXS T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,11,FALSE,
emp-rapidfire-xxs-t1,Emp Rapidfire XXS T1,SHIP_WEAPONS,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,,,complete,7,FALSE,
emp-rapidfire-xxs-t2,Emp Rapidfire XXS T2,SHIP_WEAPONS,2,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXS T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,8,FALSE,
emp-rapidfire-xxs-t3,Emp Rapidfire XXS T3,SHIP_WEAPONS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXS T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,9,FALSE,
emp-rapidfire-xxs-t4,Emp Rapidfire XXS T4,SHIP_WEAPONS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXS T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,10,FALSE,
emp-rapidfire-xxs-t5,Emp Rapidfire XXS T5,SHIP_WEAPONS,5,2400,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XXS T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,11,FALSE,
emp-rapidfire-xs-t1,Emp Rapidfire XS T1,SHIP_WEAPONS,1,180,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,,,complete,7,FALSE,
emp-rapidfire-xs-t2,Emp Rapidfire XS T2,SHIP_WEAPONS,2,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XS T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,8,FALSE,
emp-rapidfire-xs-t3,Emp Rapidfire XS T3,SHIP_WEAPONS,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XS T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,9,FALSE,
emp-rapidfire-xs-t4,Emp Rapidfire XS T4,SHIP_WEAPONS,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XS T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,10,FALSE,
emp-rapidfire-xs-t5,Emp Rapidfire XS T5,SHIP_WEAPONS,5,3600,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire XS T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,11,FALSE,
emp-rapidfire-s-t1,Emp Rapidfire S T1,SHIP_WEAPONS,1,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,,,complete,7,FALSE,
emp-rapidfire-s-t2,Emp Rapidfire S T2,SHIP_WEAPONS,2,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire S T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,8,FALSE,
emp-rapidfire-s-t3,Emp Rapidfire S T3,SHIP_WEAPONS,3,1200,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire S T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,9,FALSE,
emp-rapidfire-s-t4,Emp Rapidfire S T4,SHIP_WEAPONS,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire S T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,10,FALSE,
emp-rapidfire-s-t5,Emp Rapidfire S T5,SHIP_WEAPONS,5,4800,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire S T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,11,FALSE,
emp-rapidfire-m-t1,Emp Rapidfire M T1,SHIP_WEAPONS,1,300,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,,,complete,7,FALSE,
emp-rapidfire-m-t2,Emp Rapidfire M T2,SHIP_WEAPONS,2,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire M T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,8,FALSE,
emp-rapidfire-m-t3,Emp Rapidfire M T3,SHIP_WEAPONS,3,1500,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire M T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,9,FALSE,
emp-rapidfire-m-t4,Emp Rapidfire M T4,SHIP_WEAPONS,4,3000,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire M T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,10,FALSE,
emp-rapidfire-m-t5,Emp Rapidfire M T5,SHIP_WEAPONS,5,6000,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire M T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,11,FALSE,
emp-rapidfire-l-t1,Emp Rapidfire L T1,SHIP_WEAPONS,1,360,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,,,,,,,,,,,complete,7,FALSE,
emp-rapidfire-l-t2,Emp Rapidfire L T2,SHIP_WEAPONS,2,720,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire L T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,,,,,,,,,complete,8,FALSE,
emp-rapidfire-l-t3,Emp Rapidfire L T3,SHIP_WEAPONS,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire L T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,,,,,,,,,complete,9,FALSE,
emp-rapidfire-l-t4,Emp Rapidfire L T4,SHIP_WEAPONS,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire L T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,,,,,,,,,complete,10,FALSE,
emp-rapidfire-l-t5,Emp Rapidfire L T5,SHIP_WEAPONS,5,7200,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire L T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,,,,,,,,,complete,11,FALSE,
emp-rapidfire-cap-t1,Emp Rapidfire CAP T1,SHIP_WEAPONS,1,420,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,,,complete,8,FALSE,
emp-rapidfire-cap-t2,Emp Rapidfire CAP T2,SHIP_WEAPONS,2,840,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CAP T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,complete,9,FALSE,
emp-rapidfire-cap-t3,Emp Rapidfire CAP T3,SHIP_WEAPONS,3,2100,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CAP T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,complete,10,FALSE,
emp-rapidfire-cap-t4,Emp Rapidfire CAP T4,SHIP_WEAPONS,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CAP T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,complete,11,FALSE,
emp-rapidfire-cap-t5,Emp Rapidfire CAP T5,SHIP_WEAPONS,5,8400,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CAP T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,,,,,,,complete,12,FALSE,
emp-rapidfire-cmd-t1,Emp Rapidfire CMD T1,SHIP_WEAPONS,1,480,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,,,complete,8,FALSE,
emp-rapidfire-cmd-t2,Emp Rapidfire CMD T2,SHIP_WEAPONS,2,960,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CMD T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,complete,9,FALSE,
emp-rapidfire-cmd-t3,Emp Rapidfire CMD T3,SHIP_WEAPONS,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CMD T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,complete,10,FALSE,
emp-rapidfire-cmd-t4,Emp Rapidfire CMD T4,SHIP_WEAPONS,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CMD T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,complete,11,FALSE,
emp-rapidfire-cmd-t5,Emp Rapidfire CMD T5,SHIP_WEAPONS,5,9600,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CMD T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,,,,,complete,12,FALSE,
emp-rapidfire-class8-t1,Emp Rapidfire CLASS8 T1,SHIP_WEAPONS,1,540,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,,,complete,8,FALSE,
emp-rapidfire-class8-t2,Emp Rapidfire CLASS8 T2,SHIP_WEAPONS,2,1080,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CLASS8 T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,complete,9,FALSE,
emp-rapidfire-class8-t3,Emp Rapidfire CLASS8 T3,SHIP_WEAPONS,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CLASS8 T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,complete,10,FALSE,
emp-rapidfire-class8-t4,Emp Rapidfire CLASS8 T4,SHIP_WEAPONS,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CLASS8 T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,complete,11,FALSE,
emp-rapidfire-class8-t5,Emp Rapidfire CLASS8 T5,SHIP_WEAPONS,5,10800,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire CLASS8 T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,,,complete,12,FALSE,
emp-rapidfire-ttn-t1,Emp Rapidfire TTN T1,SHIP_WEAPONS,1,600,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,,,complete,9,FALSE,
emp-rapidfire-ttn-t2,Emp Rapidfire TTN T2,SHIP_WEAPONS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire TTN T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,10,FALSE,
emp-rapidfire-ttn-t3,Emp Rapidfire TTN T3,SHIP_WEAPONS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire TTN T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,11,FALSE,
emp-rapidfire-ttn-t4,Emp Rapidfire TTN T4,SHIP_WEAPONS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire TTN T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,12,FALSE,
emp-rapidfire-ttn-t5,Emp Rapidfire TTN T5,SHIP_WEAPONS,5,12000,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Rapidfire TTN T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,Enhanced Barrel Assembly,1,Weapon Stabilization Matrix,1,Advanced Targeting Array,1,Fortress Weapon Platform,1,Titan Weapon Core,1,complete,13,FALSE,
emp-cannon-xxxs-t1,Emp Cannon XXXS T1,SHIP_WEAPONS,1,60,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,,,complete,7,FALSE,
emp-cannon-xxxs-t2,Emp Cannon XXXS T2,SHIP_WEAPONS,2,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXXS T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,8,FALSE,
emp-cannon-xxxs-t3,Emp Cannon XXXS T3,SHIP_WEAPONS,3,300,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXXS T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,9,FALSE,
emp-cannon-xxxs-t4,Emp Cannon XXXS T4,SHIP_WEAPONS,4,600,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXXS T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,10,FALSE,
emp-cannon-xxxs-t5,Emp Cannon XXXS T5,SHIP_WEAPONS,5,1200,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXXS T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,11,FALSE,
emp-cannon-xxs-t1,Emp Cannon XXS T1,SHIP_WEAPONS,1,120,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,,,complete,7,FALSE,
emp-cannon-xxs-t2,Emp Cannon XXS T2,SHIP_WEAPONS,2,240,Terrestrial Planet,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXS T1,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,8,FALSE,
emp-cannon-xxs-t3,Emp Cannon XXS T3,SHIP_WEAPONS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXS T2,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,9,FALSE,
emp-cannon-xxs-t4,Emp Cannon XXS T4,SHIP_WEAPONS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXS T3,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,10,FALSE,
emp-cannon-xxs-t5,Emp Cannon XXS T5,SHIP_WEAPONS,5,2400,Volcanic Planet;Ice Planet,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,SHIP_WEAPONS,Emp Cannon XXS T4,1,EMP Payload Kit,1,EM Field Generator,1,Pulse Capacitor,1,,,,,,,,,,,complete,11,FALSE,
