OutputID	OutputName	OutputType	OutputTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
oceanic-manganese-processor-t5	Manganese Processor	BUILDING	5	20	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese Ore	25	Abyssal Chromite	20	Hydrogen	15	Nitrogen	12	Argon	6	Bathysphere Pearls	2				
																								
# EXISTING COMPONENT PROCESSORS (Use processed materials)																								
oceanic-gas-stabilizer-processor-t1	Gas Stabilizer Processor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Argon	20	Chromite Ingot	12	Hydrogen Cells	8										
oceanic-gas-stabilizer-processor-t2	Gas Stabilizer Processor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Argon	25	Chromite Ingot	15	Hydrogen Cells	12	Nitrogen Systems	6								
oceanic-gas-stabilizer-processor-t3	Gas Stabilizer Processor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Argon	30	Chromite Ingot	18	Hydrogen Cells	15	Nitrogen Systems	10	Cobalt	4						
oceanic-gas-stabilizer-processor-t4	Gas Stabilizer Processor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Argon	35	Chromite Ingot	22	Hydrogen Cells	18	Nitrogen Systems	12	Cobalt	8	Manganese	3				
oceanic-gas-stabilizer-processor-t5	Gas Stabilizer Processor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Argon	40	Chromite Ingot	25	Hydrogen Cells	20	Nitrogen Systems	15	Cobalt	12	Manganese	6	Utility Core	2		
																								
oceanic-climate-controller-processor-t1	Climate Controller Processor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Bloom Sediment	18	Argon	15	Chromite Ingot	10										
oceanic-climate-controller-processor-t2	Climate Controller Processor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Bloom Sediment	22	Argon	18	Chromite Ingot	12	Hydrogen Cells	8								
oceanic-climate-controller-processor-t3	Climate Controller Processor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Bloom Sediment	25	Argon	20	Chromite Ingot	15	Hydrogen Cells	12	Nitrogen Systems	6						
oceanic-climate-controller-processor-t4	Climate Controller Processor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Bloom Sediment	30	Argon	25	Chromite Ingot	18	Hydrogen Cells	15	Nitrogen Systems	10	Cobalt	4				
oceanic-climate-controller-processor-t5	Climate Controller Processor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Bloom Sediment	35	Argon	30	Chromite Ingot	22	Hydrogen Cells	18	Nitrogen Systems	12	Cobalt	8	Manganese	3		
																								
oceanic-emergency-suppressant-processor-t1	Emergency Suppressant Processor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	20	Chromite Ingot	12	Hydrogen Cells	8										
oceanic-emergency-suppressant-processor-t2	Emergency Suppressant Processor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	25	Chromite Ingot	15	Hydrogen Cells	12	Nitrogen Systems	6								
oceanic-emergency-suppressant-processor-t3	Emergency Suppressant Processor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	30	Chromite Ingot	18	Hydrogen Cells	15	Nitrogen Systems	10	Gas Stabilizer	4						
oceanic-emergency-suppressant-processor-t4	Emergency Suppressant Processor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	35	Chromite Ingot	22	Hydrogen Cells	18	Nitrogen Systems	12	Gas Stabilizer	8	Cobalt	3				
oceanic-emergency-suppressant-processor-t5	Emergency Suppressant Processor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	40	Chromite Ingot	25	Hydrogen Cells	20	Nitrogen Systems	15	Gas Stabilizer	12	Cobalt	6	Manganese	2		
																								
oceanic-structural-anchor-processor-t1	Structural Anchor Processor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese	20	Chromite Ingot	12	Hydrogen Cells	8										
oceanic-structural-anchor-processor-t2	Structural Anchor Processor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese	25	Chromite Ingot	15	Hydrogen Cells	12	Nitrogen Systems	6								
oceanic-structural-anchor-processor-t3	Structural Anchor Processor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese	30	Chromite Ingot	18	Hydrogen Cells	15	Nitrogen Systems	10	Gas Stabilizer	4						
oceanic-structural-anchor-processor-t4	Structural Anchor Processor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese	35	Chromite Ingot	22	Hydrogen Cells	18	Nitrogen Systems	12	Gas Stabilizer	8	Cobalt	3				
oceanic-structural-anchor-processor-t5	Structural Anchor Processor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese	40	Chromite Ingot	25	Hydrogen Cells	20	Nitrogen Systems	15	Gas Stabilizer	12	Cobalt	6	Utility Core	2		
																								
oceanic-oxygen-systems-processor-t1	Oxygen Systems Processor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Oxygen	20	Chromite Ingot	12	Hydrogen Cells	8										
oceanic-oxygen-systems-processor-t2	Oxygen Systems Processor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Oxygen	25	Chromite Ingot	15	Hydrogen Cells	12	Nitrogen Systems	6								
oceanic-oxygen-systems-processor-t3	Oxygen Systems Processor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Oxygen	30	Chromite Ingot	18	Hydrogen Cells	15	Nitrogen Systems	10	Gas Stabilizer	4						
oceanic-oxygen-systems-processor-t4	Oxygen Systems Processor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Oxygen	35	Chromite Ingot	22	Hydrogen Cells	18	Nitrogen Systems	12	Gas Stabilizer	8	Cobalt	3				
oceanic-oxygen-systems-processor-t5	Oxygen Systems Processor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Oxygen	40	Chromite Ingot	25	Hydrogen Cells	20	Nitrogen Systems	15	Gas Stabilizer	12	Cobalt	6	Manganese	2		
																								
# T3 COMPONENT PROCESSORS																								
oceanic-utility-core-processor-t1	Utility Core Processor	BUILDING	1	150	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Bathysphere Pearls	25	Chromite Ingot	18	Hydrogen Cells	12	Nitrogen Systems	8								
oceanic-utility-core-processor-t2	Utility Core Processor	BUILDING	2	120	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Bathysphere Pearls	30	Chromite Ingot	22	Hydrogen Cells	15	Nitrogen Systems	12	Gas Stabilizer	6						
oceanic-utility-core-processor-t3	Utility Core Processor	BUILDING	3	100	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Bathysphere Pearls	35	Chromite Ingot	25	Hydrogen Cells	18	Nitrogen Systems	15	Gas Stabilizer	10	Cobalt	4				
oceanic-utility-core-processor-t4	Utility Core Processor	BUILDING	4	80	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Bathysphere Pearls	40	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	18	Gas Stabilizer	12	Cobalt	8	Manganese	3		
oceanic-utility-core-processor-t5	Utility Core Processor	BUILDING	5	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Bathysphere Pearls	50	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	22	Gas Stabilizer	15	Cobalt	12	Manganese	6		
																								
oceanic-neural-networks-processor-t1	Neural Networks Processor	BUILDING	1	150	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Neural Coral Compounds	25	Chromite Ingot	18	Hydrogen Cells	12	Nitrogen Systems	8								
oceanic-neural-networks-processor-t2	Neural Networks Processor	BUILDING	2	120	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Neural Coral Compounds	30	Chromite Ingot	22	Hydrogen Cells	15	Nitrogen Systems	12	Gas Stabilizer	6						
oceanic-neural-networks-processor-t3	Neural Networks Processor	BUILDING	3	100	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Neural Coral Compounds	35	Chromite Ingot	25	Hydrogen Cells	18	Nitrogen Systems	15	Gas Stabilizer	10	Cobalt	4				
oceanic-neural-networks-processor-t4	Neural Networks Processor	BUILDING	4	80	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Neural Coral Compounds	40	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	18	Gas Stabilizer	12	Cobalt	8	Manganese	3		
oceanic-neural-networks-processor-t5	Neural Networks Processor	BUILDING	5	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Neural Coral Compounds	50	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	22	Gas Stabilizer	15	Cobalt	12	Manganese	6		
																								
oceanic-phase-stabilizers-processor-t1	Phase Stabilizers Processor	BUILDING	1	150	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Phase Shift Crystals	25	Chromite Ingot	18	Hydrogen Cells	12	Nitrogen Systems	8								
oceanic-phase-stabilizers-processor-t2	Phase Stabilizers Processor	BUILDING	2	120	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Phase Shift Crystals	30	Chromite Ingot	22	Hydrogen Cells	15	Nitrogen Systems	12	Gas Stabilizer	6						
oceanic-phase-stabilizers-processor-t3	Phase Stabilizers Processor	BUILDING	3	100	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Phase Shift Crystals	35	Chromite Ingot	25	Hydrogen Cells	18	Nitrogen Systems	15	Gas Stabilizer	10	Cobalt	4				
oceanic-phase-stabilizers-processor-t4	Phase Stabilizers Processor	BUILDING	4	80	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Phase Shift Crystals	40	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	18	Gas Stabilizer	12	Cobalt	8	Manganese	3		
oceanic-phase-stabilizers-processor-t5	Phase Stabilizers Processor	BUILDING	5	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Phase Shift Crystals	50	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	22	Gas Stabilizer	15	Cobalt	12	Manganese	6		
																								
# RAW RESOURCE EXTRACTORS																								
# T1 Resources: Abyssal Chromite, Biomass, Hydrogen, Nitrogen																								
oceanic-abyssal-chromite-extractor-t1	Abyssal Chromite Extractor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	8	Hydrogen Cells	6												
oceanic-abyssal-chromite-extractor-t2	Abyssal Chromite Extractor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	10	Hydrogen Cells	8	Bio Kelp	4										
oceanic-abyssal-chromite-extractor-t3	Abyssal Chromite Extractor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Hydrogen Cells	10	Bio Kelp	6	Cobalt	3								
oceanic-abyssal-chromite-extractor-t4	Abyssal Chromite Extractor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Hydrogen Cells	12	Bio Kelp	8	Cobalt	5	Manganese	2						
oceanic-abyssal-chromite-extractor-t5	Abyssal Chromite Extractor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Hydrogen Cells	15	Bio Kelp	10	Cobalt	8	Manganese	5	Utility Core	2				
																								
oceanic-hydrogen-extractor-t1	Hydrogen Extractor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	8	Nitrogen Systems	6												
oceanic-hydrogen-extractor-t2	Hydrogen Extractor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	10	Nitrogen Systems	8	Bio Kelp	4										
oceanic-hydrogen-extractor-t3	Hydrogen Extractor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Nitrogen Systems	10	Bio Kelp	6	Cobalt	3								
oceanic-hydrogen-extractor-t4	Hydrogen Extractor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Nitrogen Systems	12	Bio Kelp	8	Cobalt	5	Manganese	2						
oceanic-hydrogen-extractor-t5	Hydrogen Extractor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Nitrogen Systems	15	Bio Kelp	10	Cobalt	8	Manganese	5	Utility Core	2				
																								
oceanic-nitrogen-extractor-t1	Nitrogen Extractor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	10	Hydrogen Cells	8												
oceanic-nitrogen-extractor-t2	Nitrogen Extractor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Hydrogen Cells	10	Bio Kelp	4										
oceanic-nitrogen-extractor-t3	Nitrogen Extractor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Hydrogen Cells	12	Bio Kelp	6	Cobalt	3								
oceanic-nitrogen-extractor-t4	Nitrogen Extractor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Hydrogen Cells	15	Bio Kelp	8	Cobalt	5	Manganese	2						
oceanic-nitrogen-extractor-t5	Nitrogen Extractor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	20	Hydrogen Cells	18	Bio Kelp	10	Cobalt	8	Manganese	5	Utility Core	2				
																								
# T2 Resources: Argon, Cobalt Ore, Fluorine Gas, Manganese Ore, Oxygen, Thermal Bloom Sediment																								
oceanic-argon-extractor-t1	Argon Extractor	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Hydrogen Cells	10	Gas Stabilizer	8										
oceanic-argon-extractor-t2	Argon Extractor	BUILDING	2	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Hydrogen Cells	12	Gas Stabilizer	10	Cobalt	4								
oceanic-argon-extractor-t3	Argon Extractor	BUILDING	3	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Hydrogen Cells	15	Gas Stabilizer	12	Cobalt	6	Manganese	3						
oceanic-argon-extractor-t4	Argon Extractor	BUILDING	4	65	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	20	Hydrogen Cells	18	Gas Stabilizer	15	Cobalt	8	Manganese	5	Utility Core	2				
oceanic-argon-extractor-t5	Argon Extractor	BUILDING	5	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	25	Hydrogen Cells	20	Gas Stabilizer	18	Cobalt	12	Manganese	8	Utility Core	4	Neural Networks	1		
																								
oceanic-cobalt-ore-extractor-t1	Cobalt Ore Extractor	BUILDING	1	120	Oceanic Planet	ONI	Extraction	0	Chromite Ingot	12	Hydrogen Cells	10	Nitrogen Systems	8										
oceanic-cobalt-ore-extractor-t2	Cobalt Ore Extractor	BUILDING	2	100	Oceanic Planet	ONI	Extraction	0	Chromite Ingot	15	Hydrogen Cells	12	Nitrogen Systems	10	Cobalt	4								
oceanic-cobalt-ore-extractor-t3	Cobalt Ore Extractor	BUILDING	3	80	Oceanic Planet	ONI	Extraction	0	Chromite Ingot	18	Hydrogen Cells	15	Nitrogen Systems	12	Cobalt	6	Manganese	3						
oceanic-cobalt-ore-extractor-t4	Cobalt Ore Extractor	BUILDING	4	65	Oceanic Planet	ONI	Extraction	0	Chromite Ingot	20	Hydrogen Cells	18	Nitrogen Systems	15	Cobalt	8	Manganese	5	Utility Core	2				
oceanic-cobalt-ore-extractor-t5	Cobalt Ore Extractor	BUILDING	5	50	Oceanic Planet	ONI	Extraction	0	Chromite Ingot	25	Hydrogen Cells	20	Nitrogen Systems	18	Cobalt	12	Manganese	8	Utility Core	4	Neural Networks	1		
																								
oceanic-fluorine-gas-extractor-t1	Fluorine Gas Extractor	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Cobalt	8	Emergency Suppressant	6										
oceanic-fluorine-gas-extractor-t2	Fluorine Gas Extractor	BUILDING	2	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Cobalt	10	Emergency Suppressant	8	Nitrogen Systems	4								
oceanic-fluorine-gas-extractor-t3	Fluorine Gas Extractor	BUILDING	3	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Cobalt	12	Emergency Suppressant	10	Nitrogen Systems	6	Manganese	3						
oceanic-fluorine-gas-extractor-t4	Fluorine Gas Extractor	BUILDING	4	65	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	20	Cobalt	15	Emergency Suppressant	12	Nitrogen Systems	8	Manganese	5	Utility Core	2				
oceanic-fluorine-gas-extractor-t5	Fluorine Gas Extractor	BUILDING	5	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	25	Cobalt	18	Emergency Suppressant	15	Nitrogen Systems	12	Manganese	8	Utility Core	4	Neural Networks	1		
																								
oceanic-manganese-ore-extractor-t1	Manganese Ore Extractor	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Hydrogen Cells	10	Structural Anchor	8										
oceanic-manganese-ore-extractor-t2	Manganese Ore Extractor	BUILDING	2	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Hydrogen Cells	12	Structural Anchor	10	Nitrogen Systems	4								
oceanic-manganese-ore-extractor-t3	Manganese Ore Extractor	BUILDING	3	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Hydrogen Cells	15	Structural Anchor	12	Nitrogen Systems	6	Cobalt	3						
oceanic-manganese-ore-extractor-t4	Manganese Ore Extractor	BUILDING	4	65	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	20	Hydrogen Cells	18	Structural Anchor	15	Nitrogen Systems	8	Cobalt	5	Utility Core	2				
oceanic-manganese-ore-extractor-t5	Manganese Ore Extractor	BUILDING	5	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	25	Hydrogen Cells	20	Structural Anchor	18	Nitrogen Systems	12	Cobalt	8	Utility Core	4	Neural Networks	1		
																								
oceanic-oxygen-extractor-t1	Oxygen Extractor	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Hydrogen Cells	10	Oxygen Systems	8										
oceanic-oxygen-extractor-t2	Oxygen Extractor	BUILDING	2	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Hydrogen Cells	12	Oxygen Systems	10	Nitrogen Systems	4								
oceanic-oxygen-extractor-t3	Oxygen Extractor	BUILDING	3	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Hydrogen Cells	15	Oxygen Systems	12	Nitrogen Systems	6	Cobalt	3						
oceanic-oxygen-extractor-t4	Oxygen Extractor	BUILDING	4	65	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	20	Hydrogen Cells	18	Oxygen Systems	15	Nitrogen Systems	8	Cobalt	5	Manganese	2				
oceanic-oxygen-extractor-t5	Oxygen Extractor	BUILDING	5	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	25	Hydrogen Cells	20	Oxygen Systems	18	Nitrogen Systems	12	Cobalt	8	Manganese	5	Utility Core	2		
																								
oceanic-thermal-bloom-sediment-extractor-t1	Thermal Bloom Sediment Extractor	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	12	Climate Controller	8	Structural Anchor	10										
oceanic-thermal-bloom-sediment-extractor-t2	Thermal Bloom Sediment Extractor	BUILDING	2	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	15	Climate Controller	10	Structural Anchor	12	Hydrogen Cells	4								
oceanic-thermal-bloom-sediment-extractor-t3	Thermal Bloom Sediment Extractor	BUILDING	3	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	18	Climate Controller	12	Structural Anchor	15	Hydrogen Cells	6	Nitrogen Systems	3						
oceanic-thermal-bloom-sediment-extractor-t4	Thermal Bloom Sediment Extractor	BUILDING	4	65	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	20	Climate Controller	15	Structural Anchor	18	Hydrogen Cells	8	Nitrogen Systems	5	Utility Core	2				
oceanic-thermal-bloom-sediment-extractor-t5	Thermal Bloom Sediment Extractor	BUILDING	5	50	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Chromite Ingot	25	Climate Controller	18	Structural Anchor	22	Hydrogen Cells	12	Nitrogen Systems	8	Utility Core	4	Neural Networks	1		
																								
# T3 Resources: Bathysphere Pearls, Neural Coral Compounds, Phase Shift Crystals																								
oceanic-bathysphere-pearls-extractor-t1	Bathysphere Pearls Extractor	BUILDING	1	180	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	18	Manganese	15	Nitrogen Systems	12										
oceanic-bathysphere-pearls-extractor-t2	Bathysphere Pearls Extractor	BUILDING	2	150	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	20	Manganese	18	Nitrogen Systems	15	Utility Core	8								
oceanic-bathysphere-pearls-extractor-t3	Bathysphere Pearls Extractor	BUILDING	3	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	25	Manganese	20	Nitrogen Systems	18	Utility Core	12	Neural Networks	6						
oceanic-bathysphere-pearls-extractor-t4	Bathysphere Pearls Extractor	BUILDING	4	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	28	Manganese	25	Nitrogen Systems	20	Utility Core	15	Neural Networks	10	Phase Stabilizers	4				
oceanic-bathysphere-pearls-extractor-t5	Bathysphere Pearls Extractor	BUILDING	5	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	35	Manganese	30	Nitrogen Systems	25	Utility Core	20	Neural Networks	15	Phase Stabilizers	8	Signal Modulator	3		
																								
oceanic-neural-coral-compounds-extractor-t1	Neural Coral Compounds Extractor	BUILDING	1	180	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	20	Manganese	18	Chromite Ingot	15										
oceanic-neural-coral-compounds-extractor-t2	Neural Coral Compounds Extractor	BUILDING	2	150	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	25	Manganese	20	Chromite Ingot	18	Utility Core	8								
oceanic-neural-coral-compounds-extractor-t3	Neural Coral Compounds Extractor	BUILDING	3	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	30	Manganese	25	Chromite Ingot	20	Utility Core	12	Neural Networks	6						
oceanic-neural-coral-compounds-extractor-t4	Neural Coral Compounds Extractor	BUILDING	4	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	35	Manganese	30	Chromite Ingot	25	Utility Core	15	Neural Networks	10	Phase Stabilizers	4				
oceanic-neural-coral-compounds-extractor-t5	Neural Coral Compounds Extractor	BUILDING	5	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	40	Manganese	35	Chromite Ingot	30	Utility Core	20	Neural Networks	15	Phase Stabilizers	8	Signal Modulator	3		
																								
oceanic-phase-shift-crystals-extractor-t1	Phase Shift Crystals Extractor	BUILDING	1	180	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	22	Manganese	20	Gas Stabilizer	18										
oceanic-phase-shift-crystals-extractor-t2	Phase Shift Crystals Extractor	BUILDING	2	150	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	25	Manganese	22	Gas Stabilizer	20	Utility Core	8								
oceanic-phase-shift-crystals-extractor-t3	Phase Shift Crystals Extractor	BUILDING	3	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	30	Manganese	25	Gas Stabilizer	22	Utility Core	12	Neural Networks	6						
oceanic-phase-shift-crystals-extractor-t4	Phase Shift Crystals Extractor	BUILDING	4	100	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	35	Manganese	30	Gas Stabilizer	25	Utility Core	15	Neural Networks	10	Phase Stabilizers	4				
oceanic-phase-shift-crystals-extractor-t5	Phase Shift Crystals Extractor	BUILDING	5	80	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	40	Manganese	35	Gas Stabilizer	30	Utility Core	20	Neural Networks	15	Phase Stabilizers	8	Signal Modulator	3		
																								
# T4-T5 Resources (Use existing advanced components + imports for T4+)																								
oceanic-abyssal-energy-crystals-extractor-t1	Abyssal Energy Crystals Extractor	BUILDING	1	300	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	25	Manganese	20	Utility Core	18	Neural Networks	15								
oceanic-abyssal-energy-crystals-extractor-t2	Abyssal Energy Crystals Extractor	BUILDING	2	250	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	30	Manganese	25	Utility Core	20	Neural Networks	18	Phase Stabilizers	12						
oceanic-abyssal-energy-crystals-extractor-t3	Abyssal Energy Crystals Extractor	BUILDING	3	200	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	35	Manganese	30	Utility Core	25	Neural Networks	20	Phase Stabilizers	15	Signal Modulator	8				
oceanic-abyssal-energy-crystals-extractor-t4	Abyssal Energy Crystals Extractor	BUILDING	4	160	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	40	Manganese	35	Utility Core	30	Neural Networks	25	Phase Stabilizers	20	Signal Modulator	12	EM Quantum Core	6		
oceanic-abyssal-energy-crystals-extractor-t5	Abyssal Energy Crystals Extractor	BUILDING	5	120	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Cobalt	50	Manganese	40	Utility Core	35	Neural Networks	30	Phase Stabilizers	25	Signal Modulator	18	EM Quantum Core	10		
																								
oceanic-lunar-echo-crystals-extractor-t1	Lunar Echo Crystals Extractor	BUILDING	1	480	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Utility Core	35	Neural Networks	30	Phase Stabilizers	25	Signal Modulator	20								
oceanic-lunar-echo-crystals-extractor-t2	Lunar Echo Crystals Extractor	BUILDING	2	400	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Utility Core	40	Neural Networks	35	Phase Stabilizers	30	Signal Modulator	25	EM Quantum Core	15						
oceanic-lunar-echo-crystals-extractor-t3	Lunar Echo Crystals Extractor	BUILDING	3	320	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Utility Core	45	Neural Networks	40	Phase Stabilizers	35	Signal Modulator	30	EM Quantum Core	20	EM Bio Core	12				
oceanic-lunar-echo-crystals-extractor-t4	Lunar Echo Crystals Extractor	BUILDING	4	250	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Utility Core	55	Neural Networks	50	Phase Stabilizers	40	Signal Modulator	35	EM Quantum Core	25	EM Bio Core	18	Lunar Defense Network	8		
